route_dir,short_dir,route_short_name,direction_id,stop_id,route_id,stop_name,stop_sequence
"100026_1","128_1","128","1","41121","100026","Military Rd S & S 128th St","386"
"100026_1","128_1","128","1","41122","100026","Military Rd S & S 130th Pl","338"
"100026_1","128_1","128","1","41122","100026","Military Rd S & S 130th Pl","391"
"100026_1","128_1","128","1","41123","100026","Military Rd S & S 133rd St","346"
"100026_1","128_1","128","1","41123","100026","Military Rd S & S 133rd St","399"
"100026_1","128_1","128","1","41124","100026","Military Rd S & S 135th St","350"
"100026_1","128_1","128","1","41124","100026","Military Rd S & S 135th St","403"
"100026_1","128_1","128","1","41125","100026","Military Rd S & S 138th St","355"
"100026_1","128_1","128","1","41125","100026","Military Rd S & S 138th St","408"
"100026_1","128_1","128","1","41126","100026","Military Rd S & S 140th St","359"
"100026_1","128_1","128","1","41126","100026","Military Rd S & S 140th St","412"
"100026_1","128_1","128","1","41128","100026","S 144th St & Pacific Hwy S","369"
"100026_1","128_1","128","1","41128","100026","S 144th St & Pacific Hwy S","422"
"100026_1","128_1","128","1","41237","100026","S 144th St & 51st Ave S","449"
"100026_1","128_1","128","1","41237","100026","S 144th St & 51st Ave S","502"
"100026_1","128_1","128","1","41247","100026","S 144th St & 53rd Ave S","455"
"100026_1","128_1","128","1","41247","100026","S 144th St & 53rd Ave S","508"
"100026_1","128_1","128","1","41248","100026","Macadam Rd S & S 150th St","477"
"100026_1","128_1","128","1","41248","100026","Macadam Rd S & S 150th St","530"
"100026_1","128_1","128","1","41250","100026","Macadam Rd S & S 152nd St","483"
"100026_1","128_1","128","1","41250","100026","Macadam Rd S & S 152nd St","536"
"100026_1","128_1","128","1","41251","100026","Macadam Rd S & Southcenter Blvd","500"
"100026_1","128_1","128","1","41251","100026","Macadam Rd S & Southcenter Blvd","553"
"100026_1","128_1","128","1","48310","100026","4th Ave SW & SW 108th St","216"
"100026_1","128_1","128","1","48310","100026","4th Ave SW & SW 108th St","269"
"100026_1","128_1","128","1","48311","100026","4th Ave SW & SW 110th St","219"
"100026_1","128_1","128","1","48311","100026","4th Ave SW & SW 110th St","272"
"100026_1","128_1","128","1","49350","100026","42nd Ave S & S 152nd St","438"
"100026_1","128_1","128","1","49350","100026","42nd Ave S & S 152nd St","491"
"100026_1","128_1","128","1","49360","100026","42nd Ave S & S 148th St","443"
"100026_1","128_1","128","1","49360","100026","42nd Ave S & S 148th St","496"
"100026_1","128_1","128","1","49553","100026","Glendale Way S & S 118th St","282"
"100026_1","128_1","128","1","49553","100026","Glendale Way S & S 118th St","335"
"100026_1","128_1","128","1","49555","100026","S 112th St & 14th Ave S","266"
"100026_1","128_1","128","1","49555","100026","S 112th St & 14th Ave S","319"
"100026_1","128_1","128","1","49557","100026","S 112th St & 10th Ave S","263"
"100026_1","128_1","128","1","49557","100026","S 112th St & 10th Ave S","316"
"100026_1","128_1","128","1","49561","100026","S 112th St & 8th Ave S","259"
"100026_1","128_1","128","1","49561","100026","S 112th St & 8th Ave S","312"
"100026_1","128_1","128","1","49563","100026","5th Ave S & 4th Pl S","237"
"100026_1","128_1","128","1","49563","100026","5th Ave S & 4th Pl S","290"
"100026_1","128_1","128","1","49565","100026","S 116th St & 5th Ave S","235"
"100026_1","128_1","128","1","49565","100026","S 116th St & 5th Ave S","288"
"100026_1","128_1","128","1","49567","100026","S 116th St & 3rd Ave S","233"
"100026_1","128_1","128","1","49567","100026","S 116th St & 3rd Ave S","286"
"100026_1","128_1","128","1","49571","100026","SW 116th St & 1st Ave S","229"
"100026_1","128_1","128","1","49571","100026","SW 116th St & 1st Ave S","282"
"100026_1","128_1","128","1","49577","100026","SW 108th St & 8th Ave SW","210"
"100026_1","128_1","128","1","49577","100026","SW 108th St & 8th Ave SW","263"
"100026_1","128_1","128","1","49585","100026","8th Ave SW & SW 102nd St","202"
"100026_1","128_1","128","1","49585","100026","8th Ave SW & SW 102nd St","255"
"100026_1","128_1","128","1","49595","100026","8th Ave SW & SW 106th St","205"
"100026_1","128_1","128","1","49595","100026","8th Ave SW & SW 106th St","258"
"100026_1","128_1","128","1","49860","100026","S 120th St & Des Moines Memorial Dr S","290"
"100026_1","128_1","128","1","49860","100026","S 120th St & Des Moines Memorial Dr S","343"
"100026_1","128_1","128","1","49870","100026","S 120th St & 20th Ave S","294"
"100026_1","128_1","128","1","49870","100026","S 120th St & 20th Ave S","347"
"100026_1","128_1","128","1","49880","100026","S 120th St & 22nd Ave S","299"
"100026_1","128_1","128","1","49880","100026","S 120th St & 22nd Ave S","352"
"100026_1","128_1","128","1","49900","100026","Military Rd S & S 121st Pl","310"
"100026_1","128_1","128","1","49900","100026","Military Rd S & S 121st Pl","363"
"100026_1","128_1","128","1","49910","100026","Military Rd S & S 123rd St","319"
"100026_1","128_1","128","1","49910","100026","Military Rd S & S 123rd St","372"
"100026_1","128_1","128","1","49920","100026","Military Rd S & S 125th St","326"
"100026_1","128_1","128","1","49920","100026","Military Rd S & S 125th St","379"
"100026_1","128_1","128","1","53910","100026","4th Ave SW & SW 115th St","223"
"100026_1","128_1","128","1","53910","100026","4th Ave SW & SW 115th St","276"
"100026_1","128_1","128","1","58610","100026","S 144th St & Military Rd S","366"
"100026_1","128_1","128","1","58610","100026","S 144th St & Military Rd S","419"
"100026_1","128_1","128","1","59312","100026","Andover Park W & Baker Blvd - Bay 1","516"
"100026_1","128_1","128","1","59312","100026","Andover Park W & Baker Blvd - Bay 1","569"
"100026_1","128_1","128","1","60435","100026","Baker Blvd & Andover Park W","515"
"100026_1","128_1","128","1","60435","100026","Baker Blvd & Andover Park W","568"
"100026_1","128_1","128","1","60442","100026","Andover Park E & Evans Black Dr","518"
"100026_1","128_1","128","1","60442","100026","Andover Park E & Evans Black Dr","571"
"100026_1","128_1","128","1","60922","100026","Tukwila Int'l Blvd Station - Bay 2","402"
"100026_1","128_1","128","1","60922","100026","Tukwila Int'l Blvd Station - Bay 2","455"
"100026_1","128_1","128","1","61020","100026","Tukwila Intl Blvd & S 144th St","371"
"100026_1","128_1","128","1","61020","100026","Tukwila Intl Blvd & S 144th St","424"
"100026_1","128_1","128","1","61040","100026","Tukwila Intl Blvd & S 148th St","374"
"100026_1","128_1","128","1","61040","100026","Tukwila Intl Blvd & S 148th St","427"
"100028_0","13_0","13","0","538","100028","3rd Ave & Columbia St","16"
"100028_0","13_0","13","0","538","100028","3rd Ave & Columbia St","18"
"100028_0","13_0","13","0","558","100028","3rd Ave & Seneca St","21"
"100028_0","13_0","13","0","558","100028","3rd Ave & Seneca St","23"
"100028_0","13_0","13","0","575","100028","3rd Ave & Pike St","17"
"100028_0","13_0","13","0","575","100028","3rd Ave & Pike St","25"
"100028_0","13_0","13","0","575","100028","3rd Ave & Pike St","27"
"100028_0","13_0","13","0","600","100028","3rd Ave & Virginia St","27"
"100028_0","13_0","13","0","600","100028","3rd Ave & Virginia St","35"
"100028_0","13_0","13","0","600","100028","3rd Ave & Virginia St","37"
"100028_0","13_0","13","0","605","100028","3rd Ave & Bell St","32"
"100028_0","13_0","13","0","605","100028","3rd Ave & Bell St","40"
"100028_0","13_0","13","0","605","100028","3rd Ave & Bell St","42"
"100028_0","13_0","13","0","1250","100028","Seneca St & 4th Ave","11"
"100028_0","13_0","13","0","1260","100028","Seneca St & 6th Ave","5"
"100028_0","13_0","13","0","1530","100028","S Jackson St & 5th Ave S","1"
"100028_0","13_0","13","0","1540","100028","James St & 5th Ave","10"
"100028_0","13_0","13","0","1550","100028","James St & 4th Ave","13"
"100028_0","13_0","13","0","1610","100028","Prefontaine Pl S & Yesler Way","9"
"100028_0","13_0","13","0","1690","100028","3rd Ave & Vine St","36"
"100028_0","13_0","13","0","1690","100028","3rd Ave & Vine St","44"
"100028_0","13_0","13","0","1690","100028","3rd Ave & Vine St","46"
"100028_0","13_0","13","0","2320","100028","1st Ave & Broad St","44"
"100028_0","13_0","13","0","2320","100028","1st Ave & Broad St","52"
"100028_0","13_0","13","0","2320","100028","1st Ave & Broad St","54"
"100028_0","13_0","13","0","2332","100028","1st Ave N & John St","51"
"100028_0","13_0","13","0","2332","100028","1st Ave N & John St","59"
"100028_0","13_0","13","0","2332","100028","1st Ave N & John St","61"
"100028_0","13_0","13","0","2360","100028","1st Ave N & Republican St","54"
"100028_0","13_0","13","0","2360","100028","1st Ave N & Republican St","62"
"100028_0","13_0","13","0","2360","100028","1st Ave N & Republican St","64"
"100028_0","13_0","13","0","2690","100028","1st Ave N & Mercer St","57"
"100028_0","13_0","13","0","2690","100028","1st Ave N & Mercer St","65"
"100028_0","13_0","13","0","2690","100028","1st Ave N & Mercer St","67"
"100028_0","13_0","13","0","2710","100028","Queen Anne Ave N & Aloha St","62"
"100028_0","13_0","13","0","2710","100028","Queen Anne Ave N & Aloha St","70"
"100028_0","13_0","13","0","2710","100028","Queen Anne Ave N & Aloha St","72"
"100028_0","13_0","13","0","2720","100028","Queen Anne Ave N & Ward St","65"
"100028_0","13_0","13","0","2720","100028","Queen Anne Ave N & Ward St","73"
"100028_0","13_0","13","0","2720","100028","Queen Anne Ave N & Ward St","75"
"100028_0","13_0","13","0","2730","100028","Queen Anne Ave N & Highland Dr","68"
"100028_0","13_0","13","0","2730","100028","Queen Anne Ave N & Highland Dr","76"
"100028_0","13_0","13","0","2730","100028","Queen Anne Ave N & Highland Dr","78"
"100028_0","13_0","13","0","2740","100028","Queen Anne Ave N & W Lee St","71"
"100028_0","13_0","13","0","2740","100028","Queen Anne Ave N & W Lee St","79"
"100028_0","13_0","13","0","2740","100028","Queen Anne Ave N & W Lee St","81"
"100028_0","13_0","13","0","3037","100028","Seneca St & 8th Ave","1"
"100028_0","13_0","13","0","4465","100028","Queen Anne Ave N & Garfield St","82"
"100028_0","13_0","13","0","4465","100028","Queen Anne Ave N & Garfield St","90"
"100028_0","13_0","13","0","4465","100028","Queen Anne Ave N & Garfield St","92"
"100028_0","13_0","13","0","4490","100028","Queen Anne Ave N & Crockett St","86"
"100028_0","13_0","13","0","4490","100028","Queen Anne Ave N & Crockett St","94"
"100028_0","13_0","13","0","4490","100028","Queen Anne Ave N & Crockett St","96"
"100028_0","13_0","13","0","12880","100028","Jefferson St & 9th Ave","1"
"100028_0","13_0","13","0","12890","100028","James St & 8th Ave","5"
"100028_0","13_0","13","0","18220","100028","W Nickerson St & 3rd Ave W","115"
"100028_0","13_0","13","0","18220","100028","W Nickerson St & 3rd Ave W","123"
"100028_0","13_0","13","0","18220","100028","W Nickerson St & 3rd Ave W","125"
"100028_0","13_0","13","0","41255","100028","3rd Ave W & W Cremona St","119"
"100028_0","13_0","13","0","41255","100028","3rd Ave W & W Cremona St","127"
"100028_0","13_0","13","0","41255","100028","3rd Ave W & W Cremona St","129"
"100028_0","13_0","13","0","41340","100028","W Mcgraw St & Queen Anne Ave N","89"
"100028_0","13_0","13","0","41340","100028","W Mcgraw St & Queen Anne Ave N","97"
"100028_0","13_0","13","0","41340","100028","W Mcgraw St & Queen Anne Ave N","99"
"100028_0","13_0","13","0","41350","100028","W Mcgraw St & 3rd Ave W","95"
"100028_0","13_0","13","0","41350","100028","W Mcgraw St & 3rd Ave W","103"
"100028_0","13_0","13","0","41350","100028","W Mcgraw St & 3rd Ave W","105"
"100028_0","13_0","13","0","41360","100028","3rd Ave W & W Smith St","97"
"100028_0","13_0","13","0","41360","100028","3rd Ave W & W Smith St","105"
"100028_0","13_0","13","0","41360","100028","3rd Ave W & W Smith St","107"
"100028_0","13_0","13","0","41370","100028","3rd Ave W & W Raye St","102"
"100028_0","13_0","13","0","41370","100028","3rd Ave W & W Raye St","110"
"100028_0","13_0","13","0","41370","100028","3rd Ave W & W Raye St","112"
"100028_0","13_0","13","0","41380","100028","3rd Ave W & W Armour St","105"
"100028_0","13_0","13","0","41380","100028","3rd Ave W & W Armour St","113"
"100028_0","13_0","13","0","41380","100028","3rd Ave W & W Armour St","115"
"100028_0","13_0","13","0","41390","100028","3rd Ave W & W Dravus St","111"
"100028_0","13_0","13","0","41390","100028","3rd Ave W & W Dravus St","119"
"100028_0","13_0","13","0","41390","100028","3rd Ave W & W Dravus St","121"
"100028_1","13_1","13","1","400","100028","3rd Ave & Bell St","81"
"100028_1","13_1","13","1","420","100028","3rd Ave & Virginia St","85"
"100028_1","13_1","13","1","430","100028","3rd Ave & Pine St","92"
"100028_1","13_1","13","1","450","100028","3rd Ave & Union St","97"
"100028_1","13_1","13","1","480","100028","3rd Ave & Marion St","102"
"100028_1","13_1","13","1","500","100028","3rd Ave & James St","107"
"100028_1","13_1","13","1","515","100028","3rd Ave S & S Main St","115"
"100028_1","13_1","13","1","1471","100028","S Jackson St & 5th Ave S","121"
"100028_1","13_1","13","1","2180","100028","Queen Anne Ave N & W Harrison St","59"
"100028_1","13_1","13","1","2200","100028","Queen Anne Ave N & W John St","62"
"100028_1","13_1","13","1","2220","100028","3rd Ave & Cedar St","76"
"100028_1","13_1","13","1","2244","100028","Denny Way & 2nd Ave N","71"
"100028_1","13_1","13","1","2640","100028","Queen Anne Ave N & W Galer St","42"
"100028_1","13_1","13","1","2660","100028","Queen Anne Ave N & W Highland Dr","45"
"100028_1","13_1","13","1","2670","100028","Queen Anne Ave N & W Prospect St","48"
"100028_1","13_1","13","1","2672","100028","Queen Anne Ave N & W Mercer St","56"
"100028_1","13_1","13","1","2680","100028","Queen Anne Ave N & W Aloha St","51"
"100028_1","13_1","13","1","3910","100028","W Mcgraw St & 2nd Ave W","20"
"100028_1","13_1","13","1","3920","100028","Queen Anne Ave N & W Mcgraw St","25"
"100028_1","13_1","13","1","4500","100028","Queen Anne Ave N & W Crockett St","28"
"100028_1","13_1","13","1","41255","100028","3rd Ave W & W Cremona St","1"
"100028_1","13_1","13","1","41270","100028","3rd Ave W & W Fulton St","7"
"100028_1","13_1","13","1","41280","100028","3rd Ave W & W Raye St","12"
"100028_1","13_1","13","1","41290","100028","3rd Ave W & W Smith St","14"
"100028_1","13_1","13","1","41300","100028","3rd Ave W & W Mcgraw St","16"
"100028_1","13_1","13","1","41320","100028","Queen Anne Ave N & W Garfield St","31"
"100030_0","131_0","131","0","400","100030","3rd Ave & Bell St","9"
"100030_0","131_0","131","0","420","100030","3rd Ave & Virginia St","13"
"100030_0","131_0","131","0","433","100030","3rd Ave & Pike St","1"
"100030_0","131_0","131","0","433","100030","3rd Ave & Pike St","23"
"100030_0","131_0","131","0","468","100030","3rd Ave & Seneca St","5"
"100030_0","131_0","131","0","468","100030","3rd Ave & Seneca St","27"
"100030_0","131_0","131","0","490","100030","3rd Ave & Columbia St","10"
"100030_0","131_0","131","0","490","100030","3rd Ave & Columbia St","32"
"100030_0","131_0","131","0","515","100030","3rd Ave S & S Main St","20"
"100030_0","131_0","131","0","515","100030","3rd Ave S & S Main St","42"
"100030_0","131_0","131","0","7430","100030","Wall St & 5th Ave","1"
"100030_0","131_0","131","0","21104","100030","8th Ave SW & SW 99th St","204"
"100030_0","131_0","131","0","21104","100030","8th Ave SW & SW 99th St","226"
"100030_0","131_0","131","0","30670","100030","4th Ave S & Edgar Martinez Dr S","37"
"100030_0","131_0","131","0","30670","100030","4th Ave S & Edgar Martinez Dr S","59"
"100030_0","131_0","131","0","30690","100030","4th Ave S & S Holgate St","44"
"100030_0","131_0","131","0","30690","100030","4th Ave S & S Holgate St","66"
"100030_0","131_0","131","0","30700","100030","4th Ave S & S Walker St","46"
"100030_0","131_0","131","0","30700","100030","4th Ave S & S Walker St","68"
"100030_0","131_0","131","0","30720","100030","4th Ave S & S Lander St","49"
"100030_0","131_0","131","0","30720","100030","4th Ave S & S Lander St","71"
"100030_0","131_0","131","0","30748","100030","4th Ave S & S Horton St","52"
"100030_0","131_0","131","0","30748","100030","4th Ave S & S Horton St","74"
"100030_0","131_0","131","0","45870","100030","4th Ave S & S Spokane St","62"
"100030_0","131_0","131","0","45870","100030","4th Ave S & S Spokane St","84"
"100030_0","131_0","131","0","45880","100030","4th Ave S & Diagonal Ave S","66"
"100030_0","131_0","131","0","45880","100030","4th Ave S & Diagonal Ave S","88"
"100030_0","131_0","131","0","45900","100030","4th Ave S & Diagonal Ave S","73"
"100030_0","131_0","131","0","45900","100030","4th Ave S & Diagonal Ave S","95"
"100030_0","131_0","131","0","45910","100030","4th Ave S & S Dawson St","84"
"100030_0","131_0","131","0","45910","100030","4th Ave S & S Dawson St","106"
"100030_0","131_0","131","0","45920","100030","4th Ave S & S Brandon St","87"
"100030_0","131_0","131","0","45920","100030","4th Ave S & S Brandon St","109"
"100030_0","131_0","131","0","45940","100030","4th Ave S & S Mead St","92"
"100030_0","131_0","131","0","45940","100030","4th Ave S & S Mead St","114"
"100030_0","131_0","131","0","45960","100030","4th Ave S & S Front St","96"
"100030_0","131_0","131","0","45960","100030","4th Ave S & S Front St","118"
"100030_0","131_0","131","0","48280","100030","4th Ave SW & SW 102nd St","213"
"100030_0","131_0","131","0","48280","100030","4th Ave SW & SW 102nd St","235"
"100030_0","131_0","131","0","48290","100030","4th Ave SW & SW 104th St","215"
"100030_0","131_0","131","0","48290","100030","4th Ave SW & SW 104th St","237"
"100030_0","131_0","131","0","48310","100030","4th Ave SW & SW 108th St","219"
"100030_0","131_0","131","0","48310","100030","4th Ave SW & SW 108th St","241"
"100030_0","131_0","131","0","48311","100030","4th Ave SW & SW 110th St","222"
"100030_0","131_0","131","0","48311","100030","4th Ave SW & SW 110th St","244"
"100030_0","131_0","131","0","48330","100030","SW 112th St & 2nd Ln SW","226"
"100030_0","131_0","131","0","48330","100030","SW 112th St & 2nd Ln SW","248"
"100030_0","131_0","131","0","48346","100030","1st Ave S & SW 112th St","234"
"100030_0","131_0","131","0","48346","100030","1st Ave S & SW 112th St","256"
"100030_0","131_0","131","0","48360","100030","1st Ave S & SW 116th St","237"
"100030_0","131_0","131","0","48360","100030","1st Ave S & SW 116th St","259"
"100030_0","131_0","131","0","48370","100030","1st Ave S & SW 119th St","240"
"100030_0","131_0","131","0","48370","100030","1st Ave S & SW 119th St","262"
"100030_0","131_0","131","0","48390","100030","1st Ave S & SW 124th St","244"
"100030_0","131_0","131","0","48390","100030","1st Ave S & SW 124th St","266"
"100030_0","131_0","131","0","48398","100030","1st Ave S & SW 128th St","246"
"100030_0","131_0","131","0","48398","100030","1st Ave S & SW 128th St","268"
"100030_0","131_0","131","0","48410","100030","1st Ave S & SW 130th Pl","249"
"100030_0","131_0","131","0","48410","100030","1st Ave S & SW 130th Pl","271"
"100030_0","131_0","131","0","48430","100030","1st Ave S & SW 136th St","253"
"100030_0","131_0","131","0","48430","100030","1st Ave S & SW 136th St","275"
"100030_0","131_0","131","0","48440","100030","1st Ave S & SW 138th St","254"
"100030_0","131_0","131","0","48440","100030","1st Ave S & SW 138th St","276"
"100030_0","131_0","131","0","48451","100030","1st Ave S & SW 140th St","257"
"100030_0","131_0","131","0","48451","100030","1st Ave S & SW 140th St","279"
"100030_0","131_0","131","0","48460","100030","1st Ave S & SW 143rd St","260"
"100030_0","131_0","131","0","48460","100030","1st Ave S & SW 143rd St","282"
"100030_0","131_0","131","0","48470","100030","1st Ave S & SW 146th St","263"
"100030_0","131_0","131","0","48470","100030","1st Ave S & SW 146th St","285"
"100030_0","131_0","131","0","49585","100030","8th Ave SW & SW 102nd St","207"
"100030_0","131_0","131","0","49585","100030","8th Ave SW & SW 102nd St","229"
"100030_0","131_0","131","0","51870","100030","S Michigan St & East Marginal Way S","99"
"100030_0","131_0","131","0","51870","100030","S Michigan St & East Marginal Way S","121"
"100030_0","131_0","131","0","51877","100030","Highland Park Way SW & 2nd Ave SW","158"
"100030_0","131_0","131","0","51877","100030","Highland Park Way SW & 2nd Ave SW","180"
"100030_0","131_0","131","0","51879","100030","Highland Park Way SW & West Marginal Way S","164"
"100030_0","131_0","131","0","51879","100030","Highland Park Way SW & West Marginal Way S","186"
"100030_0","131_0","131","0","51890","100030","Highland Park Way SW & SW Othello St","172"
"100030_0","131_0","131","0","51890","100030","Highland Park Way SW & SW Othello St","194"
"100030_0","131_0","131","0","51900","100030","Highland Park Way SW & SW Othello St","174"
"100030_0","131_0","131","0","51900","100030","Highland Park Way SW & SW Othello St","196"
"100030_0","131_0","131","0","51910","100030","Highland Park Way SW & SW Holden St","181"
"100030_0","131_0","131","0","51910","100030","Highland Park Way SW & SW Holden St","203"
"100030_0","131_0","131","0","51920","100030","9th Ave SW & SW Kenyon St","186"
"100030_0","131_0","131","0","51920","100030","9th Ave SW & SW Kenyon St","208"
"100030_0","131_0","131","0","51930","100030","9th Ave SW & SW Elmgrove St","188"
"100030_0","131_0","131","0","51930","100030","9th Ave SW & SW Elmgrove St","210"
"100030_0","131_0","131","0","51940","100030","9th Ave SW & SW Thistle St","190"
"100030_0","131_0","131","0","51940","100030","9th Ave SW & SW Thistle St","212"
"100030_0","131_0","131","0","51960","100030","9th Ave SW & SW Trenton St","193"
"100030_0","131_0","131","0","51960","100030","9th Ave SW & SW Trenton St","215"
"100030_0","131_0","131","0","51970","100030","9th Ave SW & SW Henderson St","194"
"100030_0","131_0","131","0","51970","100030","9th Ave SW & SW Henderson St","216"
"100030_0","131_0","131","0","51972","100030","8th Ave SW & SW Cambridge St","200"
"100030_0","131_0","131","0","51972","100030","8th Ave SW & SW Cambridge St","222"
"100030_0","131_0","131","0","52305","100030","Burien TC - Bay 5","270"
"100030_0","131_0","131","0","52305","100030","Burien TC - Bay 5","292"
"100030_1","131_1","131","1","531","100030","3rd Ave & James St","286"
"100030_1","131_1","131","1","548","100030","3rd Ave & Madison St","291"
"100030_1","131_1","131","1","570","100030","3rd Ave & Union St","296"
"100030_1","131_1","131","1","619","100030","4th Ave S & S Jackson St","273"
"100030_1","131_1","131","1","30538","100030","4th Ave S & S Spokane St","234"
"100030_1","131_1","131","1","30550","100030","4th Ave S & S Hanford St","239"
"100030_1","131_1","131","1","30560","100030","4th Ave S & S Forest St","241"
"100030_1","131_1","131","1","30570","100030","4th Ave S & S Lander St","244"
"100030_1","131_1","131","1","30590","100030","4th Ave S & S Walker St","246"
"100030_1","131_1","131","1","30600","100030","4th Ave S & S Holgate St","249"
"100030_1","131_1","131","1","30635","100030","4th Ave S & S Royal Brougham Way","262"
"100030_1","131_1","131","1","45770","100030","4th Ave S & S Michigan St","193"
"100030_1","131_1","131","1","45780","100030","4th Ave S & S Front St","194"
"100030_1","131_1","131","1","45790","100030","4th Ave S & S Fidalgo St","196"
"100030_1","131_1","131","1","45800","100030","4th Ave S & S Orcas St","201"
"100030_1","131_1","131","1","45810","100030","4th Ave S & S Lucile St","204"
"100030_1","131_1","131","1","45820","100030","4th Ave S & S Bennett St","207"
"100030_1","131_1","131","1","45840","100030","4th Ave S & S Industrial Way","219"
"100030_1","131_1","131","1","45850","100030","4th Ave S & S Industrial Way","227"
"100030_1","131_1","131","1","47740","100030","1st Ave S & S 146th St","16"
"100030_1","131_1","131","1","47750","100030","1st Ave S & S 143rd St","20"
"100030_1","131_1","131","1","47760","100030","1st Ave S & S 140th St","22"
"100030_1","131_1","131","1","47770","100030","1st Ave S & S 138th St","24"
"100030_1","131_1","131","1","47780","100030","1st Ave S & S 136th St","27"
"100030_1","131_1","131","1","47790","100030","1st Ave S & S 134th St","29"
"100030_1","131_1","131","1","47809","100030","1st Ave S & S 128th St","32"
"100030_1","131_1","131","1","47820","100030","1st Ave S & S 124th St","35"
"100030_1","131_1","131","1","47840","100030","1st Ave S & S 120th St","39"
"100030_1","131_1","131","1","47850","100030","1st Ave S & S 116th St","42"
"100030_1","131_1","131","1","47872","100030","SW 112th St & 1st Ave SW","51"
"100030_1","131_1","131","1","47890","100030","4th Ave SW & SW 110th St","57"
"100030_1","131_1","131","1","47900","100030","4th Ave SW & SW 108th St","61"
"100030_1","131_1","131","1","47920","100030","4th Ave SW & SW 104th St","64"
"100030_1","131_1","131","1","47931","100030","SW 102nd St & 4th Ave SW","67"
"100030_1","131_1","131","1","49586","100030","8th Ave SW & SW 102nd St","72"
"100030_1","131_1","131","1","49588","100030","8th Ave SW & SW 99th St","75"
"100030_1","131_1","131","1","51728","100030","8th Ave SW & SW Barton St","79"
"100030_1","131_1","131","1","51740","100030","9th Ave SW & SW Trenton St","86"
"100030_1","131_1","131","1","51760","100030","9th Ave SW & SW Thistle St","89"
"100030_1","131_1","131","1","51770","100030","9th Ave SW & SW Elmgrove St","91"
"100030_1","131_1","131","1","51780","100030","Highland Park Way SW & SW Kenyon St","93"
"100030_1","131_1","131","1","51790","100030","Highland Park Way SW & SW Holden St","98"
"100030_1","131_1","131","1","51800","100030","Highland Park Way SW & SW Othello St","105"
"100030_1","131_1","131","1","51810","100030","Highland Park Way SW & SW Othello St","106"
"100030_1","131_1","131","1","51820","100030","Highland Park Way SW & West Marginal Way S","111"
"100030_1","131_1","131","1","51830","100030","Highland Park Way SW & West Marginal Way S","114"
"100030_1","131_1","131","1","51834","100030","Highland Park Way SW & 2nd Ave SW","123"
"100030_1","131_1","131","1","52304","100030","Burien TC - Bay 4","1"
"100030_1","131_1","131","1","53870","100030","4th Ave SW & SW 112th St","56"
"100031_0","132_0","132","0","400","100031","3rd Ave & Bell St","9"
"100031_0","132_0","132","0","420","100031","3rd Ave & Virginia St","13"
"100031_0","132_0","132","0","433","100031","3rd Ave & Pike St","23"
"100031_0","132_0","132","0","468","100031","3rd Ave & Seneca St","27"
"100031_0","132_0","132","0","490","100031","3rd Ave & Columbia St","32"
"100031_0","132_0","132","0","515","100031","3rd Ave S & S Main St","42"
"100031_0","132_0","132","0","7430","100031","Wall St & 5th Ave","1"
"100031_0","132_0","132","0","30670","100031","4th Ave S & Edgar Martinez Dr S","59"
"100031_0","132_0","132","0","30690","100031","4th Ave S & S Holgate St","66"
"100031_0","132_0","132","0","30700","100031","4th Ave S & S Walker St","68"
"100031_0","132_0","132","0","30720","100031","4th Ave S & S Lander St","71"
"100031_0","132_0","132","0","30748","100031","4th Ave S & S Horton St","74"
"100031_0","132_0","132","0","32120","100031","S Cloverdale St & 8th Ave S","226"
"100031_0","132_0","132","0","32140","100031","S Cloverdale St & 12th Ave S","228"
"100031_0","132_0","132","0","45870","100031","4th Ave S & S Spokane St","84"
"100031_0","132_0","132","0","45880","100031","4th Ave S & Diagonal Ave S","88"
"100031_0","132_0","132","0","45900","100031","4th Ave S & Diagonal Ave S","95"
"100031_0","132_0","132","0","45910","100031","4th Ave S & S Dawson St","106"
"100031_0","132_0","132","0","45920","100031","4th Ave S & S Brandon St","109"
"100031_0","132_0","132","0","45940","100031","4th Ave S & S Mead St","114"
"100031_0","132_0","132","0","45960","100031","4th Ave S & S Front St","118"
"100031_0","132_0","132","0","48470","100031","1st Ave S & SW 146th St","501"
"100031_0","132_0","132","0","49724","100031","8th Ave S & S Monroe St","216"
"100031_0","132_0","132","0","49725","100031","8th Ave S & S Southern St","220"
"100031_0","132_0","132","0","49726","100031","8th Ave S & S Thistle St","223"
"100031_0","132_0","132","0","49739","100031","14th Ave S & S Trenton St","233"
"100031_0","132_0","132","0","49740","100031","14th Ave S & S Henderson St","236"
"100031_0","132_0","132","0","49750","100031","Des Moines Memorial Dr S & S 96th St","268"
"100031_0","132_0","132","0","49753","100031","5th Ave S & S Kenyon St","212"
"100031_0","132_0","132","0","49755","100031","S Holden St & 5th Ave S","208"
"100031_0","132_0","132","0","49757","100031","S Holden St & 2nd Ave S","207"
"100031_0","132_0","132","0","49760","100031","Des Moines Memorial Dr S & S 99th St","270"
"100031_0","132_0","132","0","49770","100031","Des Moines Memorial Dr S & 17th Pl S","284"
"100031_0","132_0","132","0","49780","100031","Des Moines Memorial Dr S & S 103rd St","299"
"100031_0","132_0","132","0","49810","100031","Des Moines Memorial Dr S & S 108th St","318"
"100031_0","132_0","132","0","49820","100031","Des Moines Memorial Dr S & S 112th St","330"
